"","(Intercept)","aspect","dforcore","dfresh","dmarine","elev","pgra","ptcc","pwet","road","slope","df","logLik","AICc","delta","weight"
"790",0,-3.58940832868666,NA,-14.2358680814817,NA,5.56087904050404,NA,NA,NA,3.89744803800446,-0.56560381376238,6,-132.315392262671,276.662857835766,7.78258390166752,0.000778044410464256
"237",0,NA,NA,-13.5178881116359,3.09682024707958,NA,1.60810835717212,4.97412333705953,-4.40239792791754,NA,NA,6,-132.320634717973,276.673342746369,7.79306881227086,0.000773976220389279
"15",0,NA,3.00141376946561,-12.0234444275602,6.23228324946159,NA,NA,NA,NA,NA,NA,4,-134.343661697888,276.702584746406,7.82231081230782,0.000762742240195665
"48",0,-2.97595653678413,2.96569296226685,-11.9183517510268,5.67050908335752,NA,-0.309393911226841,NA,NA,NA,NA,6,-132.3452730686,276.722619447624,7.84234551352523,0.000755139725851619
"885",0,NA,NA,-13.152151498733,NA,1.97965694678399,0.456444284826817,7.43350670896382,NA,5.16663302488119,1.15047166758053,7,-131.348944394436,276.740669537536,7.86039560343698,0.000748355217176341
"221",0,NA,NA,-13.0437945339303,2.99422719615121,-0.606089370252974,NA,5.16705995211336,-4.59754819762435,NA,NA,6,-132.362764324549,276.757601959522,7.87732802542314,0.000742046228309335
"717",0,NA,NA,-13.1976853215875,2.9039750849149,NA,NA,4.67564396008725,-4.39402647218881,NA,0.405097902911645,6,-132.364196430748,276.760466171919,7.88019223782089,0.000740984299884555
"928",0,-3.51984957969134,2.93832595125543,-13.8861626476401,5.25404014409361,3.15023635939363,NA,NA,-2.83059959447077,3.10278293957711,-1.11539673520533,9,-129.356380819318,276.781568978086,7.90129504398737,0.000733206978838082
"542",0,-3.54322992711087,NA,-13.1570981264942,3.91512096847575,2.28830890355516,NA,NA,NA,NA,-1.3581205051969,6,-132.38404549888,276.800164308184,7.9198903740853,0.000726421459561996
"544",0,-3.57265839560015,3.51533411073913,-13.8731969379327,4.89398799588627,2.7094793216128,NA,NA,NA,NA,-1.50298773359363,7,-131.387694043186,276.818168835036,7.93789490093752,0.000719911368965036
"670",0,-3.61843768323306,NA,-13.1370874300737,4.29051577655741,1.41138271482989,NA,NA,-3.63239215413793,NA,-1.42498076156118,7,-131.396802729423,276.836386207509,7.95611227341072,0.000713383696579135
"271",0,NA,2.43288596924168,-11.6655078423251,6.67340857142505,NA,NA,NA,NA,2.58899312817695,NA,5,-133.422757183063,276.868415129485,7.98814119538599,0.000702050233072411
"797",0,NA,NA,-13.0864314709959,4.26768856975735,3.92822720438613,NA,NA,NA,3.87314626524761,1.35846154154421,6,-132.425387742117,276.882848794658,8.00257486055938,0.000697001892498165
"672",0,-3.60719495438571,3.49857875763076,-13.9268169020007,5.31682490784798,1.84163545227897,NA,NA,-3.60528442665256,NA,-1.53683769126421,8,-130.414070671199,276.883166179998,8.00289224589966,0.000696891292182713
"1023",0,NA,3.96589298245692,-13.6313237530319,3.28260645326092,0.21543316948581,1.80915313221328,8.51543572819456,-4.47860948180749,4.43134889368284,0.582342063418657,10,-128.423401074472,276.930932168064,8.05065823396546,0.000680444621236074
"415",0,NA,3.01283019109134,-13.8738964268426,5.66364686740301,3.40253620870076,NA,NA,-2.75183961153446,3.03364351995156,NA,7,-131.450131193285,276.943043135233,8.06276920113402,0.000676336650429944
"29",0,NA,NA,-13.1895644789931,4.23802898305661,2.50723044553475,NA,NA,NA,NA,NA,4,-134.469901628076,276.955064606782,8.07479067268309,0.000672283562751933
"31",0,NA,3.50751886517982,-13.8390676087214,5.20929346118916,2.91030752709046,NA,NA,NA,NA,NA,5,-133.469454581489,276.961809926337,8.08153599223868,0.000670019998282625
"448",0,-3.0053122823459,2.87753816622658,-13.735315375183,5.10420054626811,3.25394420343382,-0.195847028460671,NA,-2.80284746429658,3.23491386329646,NA,9,-129.465506290051,276.999819919552,8.11954598545333,0.000657406509794485
"159",0,NA,3.54668792947913,-13.8213317455576,5.67958729388676,2.09885642724129,NA,NA,-3.56002283604188,NA,NA,6,-132.521011139065,277.074095588553,8.19382165445467,0.000633439648856925
"157",0,NA,NA,-13.0944144573038,4.65057307457277,1.69852750597266,NA,NA,-3.52997510956304,NA,NA,5,-133.537237789435,277.097376342229,8.21710240813019,0.000626108921628913
"95",0,NA,4.16783500838736,-13.7659331606885,3.71053417269965,1.18611386602235,NA,4.4744918452344,NA,NA,NA,6,-132.542368341838,277.1168099941,8.23653606000107,0.000620054592288739
"62",0,-2.90372998905116,NA,-13.0861035880074,3.86205906036722,2.35369368177541,0.377180149362747,NA,NA,NA,NA,6,-132.548992355967,277.130058022359,8.24978408826024,0.000615960915164233
"608",0,-3.51710738680123,4.19774126358558,-13.8781833060353,3.54180603648613,1.05621290543386,NA,4.29132905134888,NA,NA,-1.80032596713877,8,-130.541680921116,277.138386679833,8.25811274573465,0.000613401184902521
"686",0,-3.69954580327098,NA,-12.4514398387777,4.93806769759432,NA,0.00210108486589094,NA,-3.98011091355433,NA,-1.49470869981256,7,-131.555746607873,277.154273964409,8.27400003031062,0.000608547847420089
"254",0,-2.73439968845686,NA,-13.1795149946297,2.84905924062034,-0.653216123734434,1.3496680881155,4.88196132134068,-4.61484908865032,NA,NA,8,-130.571024362569,277.197073562738,8.31679962863944,0.000595663399700625
"190",0,-2.95133147210029,NA,-13.0156233585925,4.16982891488615,1.48822418580659,0.142859521727511,NA,-3.61973808726696,NA,NA,7,-131.580570655098,277.203922058859,8.32364812476089,0.000593627188694777
"624",0,-3.53607384183982,4.16571713610172,-13.6264157136638,3.74469353525946,NA,1.48926581234585,5.21890468105633,NA,NA,-1.89811329463766,8,-130.581680683372,277.218386204345,8.33811227024671,0.000589349520532142
"598",0,-3.54117942772295,NA,-13.7411495521714,NA,1.20487406525919,NA,4.95335461064056,NA,NA,-1.50346807584352,6,-132.594978442339,277.222030195102,8.34175626100313,0.000588276706057872
"111",0,NA,4.12062122475808,-13.4473008877775,3.90737895261866,NA,1.60726030764174,5.50679652715013,NA,NA,NA,6,-132.599651645798,277.23137660202,8.35110266792117,0.000585533982963275
"64",0,-2.87413413477338,3.4361625071222,-13.7413783855335,4.78566688566804,2.76430618353983,0.19921273672255,NA,NA,NA,NA,7,-131.595089294819,277.232959338301,8.35268540420265,0.000585070793324772
"830",0,-3.45220289749803,NA,-13.1537784133455,4.09693324600281,3.62111959226858,-0.0511758479802735,NA,NA,3.78267612223139,-0.891490737719616,8,-130.59618484567,277.247394528939,8.3671205948408,0.000580863191754016
"1021",0,NA,NA,-12.9987797355439,2.51414938869896,0.215146087879827,1.54094709396048,7.69603060811744,-4.16208659524337,4.76381788069599,0.779355419900399,9,-129.598285780477,277.265378900403,8.3851049663042,0.000575663375941621
"600",0,-3.58626315588896,3.51523799954162,-14.5491787300128,NA,1.30132634770582,NA,6.13577066039864,NA,NA,-1.68627075556321,7,-131.619854276382,277.282489301428,8.40221536732901,0.000570759467204379
"942",0,-3.70716279286381,NA,-12.0331092901995,5.45562568856337,NA,-0.346411188376368,NA,-3.56728403165155,2.75364862402894,-1.21943379306087,8,-130.616274679544,277.287574196688,8.40730026258916,0.000569310184293278
"192",0,-2.90008512435468,3.43810399059505,-13.7467414675953,5.1483743339787,1.90652506337468,-0.017601418138777,NA,-3.60901760008742,NA,NA,8,-130.630871406035,277.31676764967,8.43649371557166,0.000561060475094975
"134",0,-3.56263129475021,NA,-12.3824561431123,NA,NA,NA,NA,-4.15437553249078,NA,NA,4,-134.659267611998,277.333796574626,8.45352264052781,0.000556303626474097
"591",0,NA,4.08256375347636,-13.0766145812886,3.72293060311633,NA,NA,5.2096997585143,NA,NA,0.31369456922364,6,-132.653669962055,277.339413234533,8.45913930043434,0.00055474353398932
"887",0,NA,2.92184880333154,-13.6852590304867,NA,2.06823155322147,0.516602111876426,8.33832359552885,NA,4.99732156492469,1.03127076773377,8,-130.652735668011,277.360496173621,8.4802222395229,0.000548926436168121
"814",0,-3.66996563987622,NA,-11.3502997905071,5.35275549579324,NA,-0.361024761307027,NA,NA,3.04864761184806,-1.15108330589074,7,-131.666318897059,277.375418542781,8.49514460868289,0.000544846035946034
"653",0,NA,NA,-12.1103251779954,5.28140261621877,NA,NA,NA,-3.95627208708635,NA,0.824360218607986,5,-133.678683404387,277.380267572133,8.4999936380346,0.000543526648818839
"85",0,NA,NA,-13.6938038608817,NA,1.26057159288958,NA,5.37821885854383,NA,NA,NA,4,-134.683559252039,277.382379854708,8.50210592060989,0.000542952910911561
"317",0,NA,NA,-13.3040533633916,4.5187201512577,3.83034666764636,0.285002307259742,NA,NA,3.66357268919665,NA,6,-132.687759545413,277.407592401249,8.52731846715085,0.000536151259954168
"688",0,-3.70528825613397,3.24431369717119,-12.931505609693,6.08595974930816,NA,-0.21507085576149,NA,-4.06465616257158,NA,-1.61613077108675,8,-130.681795710956,277.418616259512,8.53834232541294,0.00053320416176536
"909",0,NA,NA,-11.7466166933322,5.84431128967403,NA,NA,NA,-3.50260806225169,2.74105034878399,1.12948872434628,6,-132.713042096677,277.458157503777,8.57788356967853,0.000522765909141927
"614",0,-3.56133012558916,NA,-13.1998985846615,NA,NA,0.306722640846044,5.87375666846501,NA,NA,-1.58260307194083,6,-132.714302271032,277.460677852487,8.58040391838875,0.000522107547861627
"87",0,NA,3.46495833207703,-14.3987909862948,NA,1.34774791594379,NA,6.5010300501103,NA,NA,NA,5,-133.722042771102,277.466986305564,8.58671237146496,0.00052046329691165
"781",0,NA,NA,-11.1776579028414,5.66763209428652,NA,NA,NA,NA,3.04814256048778,1.19967917156766,5,-133.725748876086,277.474398515531,8.59412458143282,0.000518537975218897
"438",0,-3.38708932075524,NA,-13.9437297653515,NA,4.96994443907271,-2.18608899515577,NA,-2.66084748897082,3.69216918712799,NA,7,-131.731636621486,277.506053991635,8.62578005753664,0.000510395302015742
"24",0,-3.20572079851574,1.883848324218,-14.773441293631,NA,4.4817241338949,NA,NA,NA,NA,NA,5,-133.745042177503,277.512985118365,8.63271118426667,0.000508629556174687
"768",0,-3.55580007051776,4.58454439760004,-14.3447193946056,3.69947900276434,-0.892997317317011,1.6035257500157,6.49366860323463,-5.03790635885449,NA,-2.07490671223164,10,-128.71495183737,277.51403369386,8.63375975976112,0.000508362957823739
"408",0,-3.36782597668208,1.20797683857208,-14.9056521773154,NA,5.55231158752539,NA,NA,-2.63401984082045,3.45162103907674,NA,7,-131.73763578698,277.518052322623,8.63777838852428,0.000507342522352675
"277",0,NA,NA,-14.3389027028685,NA,5.83912795129568,NA,NA,NA,3.76262749549284,NA,4,-134.753461384674,277.522184119977,8.64191018587832,0.000506295486014835
"581",0,NA,NA,-12.9491332454918,NA,NA,NA,6.13144361308632,NA,NA,0.623904187949202,4,-134.763150829752,277.541563010134,8.66128907603542,0.000501413453996015
"255",0,NA,4.57231637445825,-14.0818693442151,3.90075413479456,-0.603869545072677,1.67008259939756,6.5215525810541,-4.94688670597609,NA,NA,8,-130.755227095269,277.565479028138,8.6852050940393,0.000495453254481709
"895",0,NA,3.63787871416595,-13.4817901141436,3.28160299449515,1.80929210397252,1.72345877584442,6.87182465329113,NA,4.60811389794614,0.817582483553545,9,-129.751565145356,277.571937630161,8.69166369606251,0.000493855867395857
"616",0,-3.60419908783203,3.44956720346158,-13.8814190399853,NA,NA,0.202332199018548,7.08940390790954,NA,NA,-1.76395215494005,7,-131.765036231062,277.572853210788,8.69257927668906,0.000493629836704886
"173",0,NA,NA,-12.275651045242,5.46844781708842,NA,0.200357302953195,NA,-3.95177796019954,NA,NA,5,-133.777518469579,277.577937702518,8.69766376841915,0.000492376502111031
"893",0,NA,NA,-12.9467909057777,2.56331801784867,1.71758315111275,1.48319419365878,6.15995257435825,NA,4.8522293051462,0.993568989515089,8,-130.7659824853,277.5869898082,8.70671587410146,0.000490153015649046
"799",0,NA,2.81435803215204,-13.6283101752717,5.13074010516046,4.17730542921585,NA,NA,NA,3.58513920674125,1.20763648815778,7,-131.775844233697,277.594469216057,8.71419528195844,0.000488323411711688
"751",0,NA,4.56535297619486,-14.3087646518023,3.82552416135734,NA,1.65207945051852,6.08606624017674,-4.74522492623483,NA,0.148132482826902,8,-130.778132901419,277.611290640439,8.73101670634043,0.000484233487736477
"760",0,-3.64538789614893,3.92591257513375,-14.9798503353343,NA,-0.377970228162483,0.437136520150977,8.07404245625855,-5.22821841925432,NA,-1.92320938136873,9,-129.77631613054,277.62143960053,8.74116566643096,0.000481782478623651
"118",0,-2.85630112424343,NA,-13.6241900502207,NA,1.32389446175753,0.256689296887487,4.75755912769382,NA,NA,NA,6,-132.803214448172,277.638502206768,8.75822827266933,0.000477689729326984
"101",0,NA,NA,-13.1241595889837,NA,NA,0.391818397091989,6.35207685271007,NA,NA,NA,4,-134.817249586285,277.649760523199,8.76948658910089,0.000475008292459383
"128",0,-2.68995817129082,4.08977433789075,-13.9231624187643,3.60107005607304,1.1973119838016,1.31476974087027,4.23668315864963,NA,NA,NA,8,-130.801058527636,277.657141892871,8.77686795877287,0.0004732584176619
"655",0,NA,3.20626542692571,-12.5859205245274,6.46670883892534,NA,NA,NA,-4.08750751221581,NA,0.680909711698156,6,-132.820206109417,277.672485529257,8.79221159515879,0.000469641556812462
"735",0,NA,4.53523912056984,-13.721046515725,3.71905059128611,-0.585041405383805,NA,6.23767173813783,-4.9320661824801,NA,0.142060101605347,8,-130.828346145141,277.711717127882,8.83144319378329,0.000460518928622107
"583",0,NA,3.36172805876218,-13.5695831950097,NA,NA,NA,7.33939195232384,NA,NA,0.466734604274693,5,-133.851112254346,277.725125272051,8.84485133795243,0.000457441902355891
"918",0,-3.66382879970462,NA,-14.4378097798458,NA,5.21379455191413,NA,NA,-2.64128757629644,3.55706163503742,-0.616300622215741,7,-131.845348262187,277.733477273037,8.85320333893873,0.000455535607859764
"93",0,NA,NA,-13.1802545874756,3.00687044182791,1.08697256324789,NA,3.57241685393534,NA,NA,NA,5,-133.863831769426,277.75056430221,8.87029036811128,0.000451660310650558
"606",0,-3.4870233008309,NA,-13.1996533626838,2.83212794386401,0.965062643208358,NA,3.32017682029813,NA,NA,-1.58932465758715,7,-131.865675633081,277.774132014826,8.89385808072717,0.000446369246247143
"103",0,NA,3.3986774163846,-13.7069293100579,NA,NA,0.254569172959639,7.49922357487676,NA,NA,NA,5,-133.88212618748,277.787153138319,8.90687920422016,0.000443472571429716
"175",0,NA,3.26128382822182,-12.7079724877755,6.60606217443197,NA,-0.0116022581015854,NA,-4.08686810083245,NA,NA,6,-132.888291740979,277.808656792381,8.92838285828236,0.000438729972537802
"120",0,-2.821166247796,3.40565953298232,-14.3674172366892,NA,1.42315590187704,0.157849815462305,5.87933513685499,NA,NA,NA,7,-131.88481600957,277.812412767804,8.9321388337051,0.000437906816221419
"109",0,NA,NA,-12.896910481158,3.22545502904959,NA,1.61778588136621,4.5140367054111,NA,NA,NA,5,-133.899067710399,277.821036184156,8.94076225005728,0.000436022754502565
"429",0,NA,NA,-11.9484954945589,6.00303202161574,NA,-0.0806018918209104,NA,-3.52376446378575,2.5943402163669,NA,6,-132.896574264227,277.825221838878,8.94494790477933,0.000435111188359911
"622",0,-3.50227077551375,NA,-12.9683581106163,3.04288828533605,NA,1.43611754251626,4.16191652969381,NA,NA,-1.68012219686173,7,-131.891688363909,277.826157476482,8.94588354238294,0.0004349076827707
"558",0,-3.66982542642313,NA,-11.8086661421045,4.8121278131027,NA,0.0350881934198521,NA,NA,NA,-1.44632831192489,6,-132.905723185571,277.843519681567,8.96324574746797,0.000431148544918465
"152",0,-3.27226526776697,1.80927524475337,-15.0111774902347,NA,4.14990773028949,NA,NA,-3.43557843584673,NA,NA,6,-132.917162693507,277.866398697437,8.98612476333886,0.000426244521006959
"589",0,NA,NA,-12.5518548260377,3.02448128372617,NA,NA,4.19313892939501,NA,NA,0.517643342792242,5,-133.926946097554,277.876792958467,8.99651902436818,0.000424035019108246
"301",0,NA,NA,-11.3735812337238,5.80845988280812,NA,-0.0807242327813445,NA,NA,2.89927464013802,NA,5,-133.93517253266,277.89324582868,9.01297189458103,0.000420561031399524
"743",0,NA,3.86873367430037,-14.6969618335481,NA,NA,0.436618154286423,8.1054622042133,-5.04863919664719,NA,0.318802335170091,7,-131.926736772541,277.896254293746,9.01598035964719,0.000419928885380449
"727",0,NA,3.8654368760765,-14.5430325673093,NA,-0.154812169390672,NA,8.13441041709334,-5.0892502204661,NA,0.31623544575299,7,-131.92998990652,277.902760561702,9.02248662760371,0.000418565020076047
"832",0,-3.4695774293735,2.88732095196969,-13.7507110813694,4.96317907549454,3.88920308547602,-0.016510122600979,NA,NA,3.47634565717302,-1.0320316540576,9,-129.917877498276,277.904562336002,9.02428840190305,0.00041818811003036
"247",0,NA,3.89235099338522,-14.6933749560187,NA,-0.184964680047988,0.455898404609595,8.33244756555184,-5.11789086408593,NA,NA,7,-131.939235554715,277.921251858094,9.04097792399529,0.000414712950035756
"6",0,-3.44531277157736,NA,-11.5266918799884,NA,NA,NA,NA,NA,NA,NA,3,-135.961632978162,277.932419274401,9.0521453403029,0.000412403766857224
"925",0,NA,NA,-13.1108341528104,4.51363702157045,3.30510334786203,NA,NA,-2.59972600628487,3.5623815700387,1.29243677887442,7,-131.950489180419,277.943759109502,9.063485175403,0.000410072087961915
"758",0,-3.63048276684097,NA,-13.9490713182612,NA,-0.425161532211754,0.487107635789914,6.65231572816328,-4.89040751888561,NA,-1.74552549055949,8,-130.952771689408,277.960568216417,9.08029428231839,0.000406640057720147
"534",0,-3.68333432748922,NA,-14.1446743972616,NA,3.99063288013247,NA,NA,NA,NA,-1.03608662885142,5,-133.985950674146,277.99480211165,9.11452817755156,0.000399738853427303
"319",0,NA,2.93297276649529,-13.8637840865187,5.38984997136189,4.09953963668376,0.306386847021019,NA,NA,3.38595044030479,NA,7,-131.981521363299,278.005823475261,9.125549541162,0.000397542078224684
"525",0,NA,NA,-11.5737619706887,5.06159920944097,NA,NA,NA,NA,NA,0.865980577800859,4,-135.009772482264,278.034806315158,9.15453238105914,0.000391822670282958
"54",0,-3.19513349259591,NA,-13.6623751398394,NA,3.7627835818067,-1.59819113105351,NA,NA,NA,NA,5,-134.007401209717,278.037703182793,9.15742924869414,0.000391255551892734
"944",0,-3.70775164278191,2.68508022557646,-12.4722150494642,6.41346209581693,NA,-0.40350396304669,NA,-3.70190366095816,2.35415934739082,-1.35934142605176,9,-130.018827884026,278.106463107502,9.22618917340338,0.000378032801965162
"312",0,-3.34485776110608,1.29056080191601,-14.1984984767995,NA,5.61554083048635,-2.27585860738021,NA,NA,3.84999123136802,NA,7,-132.046872186035,278.136525120733,9.25625118663447,0.000372393079949407
"126",0,-2.74928927358162,NA,-13.2294538855419,2.909585527395,1.08987462331749,1.27699257459901,3.28508879274281,NA,NA,NA,7,-132.058324968584,278.159430685831,9.27915675173216,0.000368152472710281
"958",0,-3.52493271764483,NA,-13.2226342028609,4.31943745597753,2.90380376536052,-0.166558987353457,NA,-2.77964047319738,3.44846485541044,-0.982063466100825,9,-130.052746083328,278.174299506106,9.29402557200746,0.000365425625046419
"741",0,NA,NA,-13.7699655022998,NA,NA,0.48781865101132,6.68339856585674,-4.67716843002394,NA,0.500019058926424,6,-133.078587747251,278.189248804926,9.30897487082734,0.000362704379461881
"725",0,NA,NA,-13.6328763614044,NA,-0.157139753922381,NA,6.70736455852772,-4.71803706967507,NA,0.496568946893211,6,-133.083112899249,278.198299108922,9.31802517482305,0.0003610667949683
"45",0,NA,NA,-11.7402139871369,5.24377111603068,NA,0.25693884122504,NA,NA,NA,NA,4,-135.119549059907,278.254359470444,9.37408553634577,0.000351086554845957
"245",0,NA,NA,-13.7935288850105,NA,-0.218670091021042,0.520811786535393,6.9850668550928,-4.7585764660912,NA,NA,6,-133.11199023744,278.256053785303,9.37577985120475,0.000350789255210203
"560",0,-3.7155510173403,3.05255150338262,-12.1416548317859,5.82335046548594,NA,-0.228554665649059,NA,NA,NA,-1.5897207683525,7,-132.112841538484,278.268463825631,9.38818989153276,0.000348619339954484
"662",0,-3.76817737326928,NA,-14.3488217441948,NA,3.63136052867248,NA,NA,-3.48340345781216,NA,-1.05183165289762,6,-133.128784744039,278.289642798502,9.40936886440329,0.000344947117971404
"182",0,-3.27326119555308,NA,-13.8118983667803,NA,3.35619546229788,-1.77508905700119,NA,-3.52353505065081,NA,NA,6,-133.133233907911,278.298541126246,9.41826719214777,0.000343415800782891
"911",0,NA,2.63598654254632,-12.1666319315139,6.81425162653618,NA,NA,NA,-3.67984799452999,2.35157536295593,0.962840294537442,7,-132.134661396376,278.312103541414,9.43182960731576,0.000341094905081738
"816",0,-3.69874255673867,2.43337001794497,-11.6602566652687,6.19347805093692,NA,-0.445109195330208,NA,NA,2.71459111240748,-1.29267675338385,8,-131.160756497488,278.376537832576,9.49626389847759,0.000330280933852796
"792",0,-3.61609281294438,1.22447948841089,-14.7480477443045,NA,5.85695422037161,NA,NA,NA,3.73112520075975,-0.609109409387878,7,-132.170234858808,278.383250466279,9.50297653217996,0.000329174264594095
"822",0,-3.59825075756344,NA,-13.8197929324003,NA,5.30942769888455,-2.09861860351753,NA,NA,3.9652367372064,-0.54366522424248,7,-132.182664603047,278.408109954758,9.52783602065932,0.000325108036116963
"445",0,NA,NA,-13.3053602876775,4.76576854281056,3.18087785434731,0.157075387401177,NA,-2.65190122793499,3.35349200950697,NA,7,-132.18819492113,278.419170590922,9.53889665682391,0.000323315047733954
"527",0,NA,2.94193811756117,-11.9031247216328,6.10057430721657,NA,NA,NA,NA,NA,0.730834888897542,5,-134.2642030721,278.551306907558,9.67103297345938,0.000302644566626148
"783",0,NA,2.32072469778458,-11.4681868046305,6.50612428663694,NA,NA,NA,NA,2.73577279919493,1.05693786471658,6,-133.260681594306,278.553436499035,9.67316256493655,0.000302322483488106
"766",0,-3.56319505787686,NA,-13.4179725118276,2.94819765261587,-0.895763483692856,1.50506621480339,5.26763678061025,-4.7168097523622,NA,-1.87408180196379,9,-130.245412063513,278.559631466475,9.67935753237657,0.000301387493323271
"431",0,NA,2.74494025831724,-12.3407114116091,6.96564379512935,NA,-0.148775145925173,NA,-3.70495110407424,2.21333168596108,NA,7,-132.266887088065,278.576554924792,9.69628099069365,0.00029884799341572
"166",0,-3.54426006359432,NA,-11.7406683394612,NA,NA,-3.33320626203719,NA,-4.14024253322493,NA,NA,5,-134.282710660296,278.588322083951,9.70804814985246,0.00029709485987195
"927",0,NA,2.89930525989023,-13.7002431654966,5.43450580044735,3.51517314797242,NA,NA,-2.69717489771717,3.22873350434676,1.13202050081238,8,-131.268017904489,278.591060646577,9.71078671247892,0.000296688331821219
"789",0,NA,NA,-14.121568201687,NA,5.89293964034581,NA,NA,NA,4.02927350419186,1.78036285996269,5,-134.294192816799,278.611286396958,9.73101246285916,0.000293703079932853
"253",0,NA,NA,-13.2740614232298,3.16544553629285,-0.61578392763478,1.61955650841143,5.38169390385045,-4.59860453668493,NA,NA,7,-132.294401443391,278.631583635444,9.75130970134575,0.000290737473064878
"749",0,NA,NA,-13.4326090719692,3.06834044849517,NA,1.56325195046481,4.88696293359925,-4.39289158109471,NA,0.374941738510119,7,-132.300048246106,278.642877240874,9.76260330677593,0.000289100362482961
"390",0,-3.6632330197484,NA,-12.1966241274481,NA,NA,NA,NA,-3.8319661562606,1.77817563620294,NA,5,-134.317004880394,278.656910524148,9.77663659004907,0.000287078948903152
"47",0,NA,3.00166489421514,-12.0218872109022,6.23072005288531,NA,-0.00905011842874556,NA,NA,NA,NA,5,-134.343659339346,278.710219442051,9.82994550795263,0.000279528093864722
"405",0,NA,NA,-14.4705163354278,NA,5.59313169249948,NA,NA,-2.43692007766733,3.45443641660769,NA,5,-134.349457406828,278.721815577015,9.84154164291687,0.000277912060575638
"541",0,NA,NA,-13.0646664995792,4.09592384528278,2.51988272321987,NA,NA,NA,NA,0.886375011958889,5,-134.353386460792,278.729673684943,9.84939975084433,0.000276822271414641
"733",0,NA,NA,-12.9895633372005,2.96365735279578,-0.54699985006161,NA,5.04744488840771,-4.56889408315327,NA,0.362234201996566,7,-132.343794166616,278.730369081895,9.8500951477962,0.000276726037463933
"21",0,NA,NA,-14.157419797438,NA,4.29895149111799,NA,NA,NA,NA,NA,3,-136.366069711617,278.741292741313,9.86101880721418,0.000275218727054768
"262",0,-3.5580109494833,NA,-11.2993470343301,NA,NA,NA,NA,NA,2.25838560674062,NA,4,-135.379748942462,278.774759235554,9.89448530145512,0.000270651740899848
"960",0,-3.52099780209599,2.93726109519526,-13.8612147017189,5.2324628966904,3.14412321016634,-0.137807274888232,NA,-2.83317679069874,3.10540579501915,-1.11296838285655,10,-129.355831442876,278.795792904873,9.91551897077414,0.000267820256514754
"574",0,-3.53964481086561,NA,-13.2259213175091,3.97941312065975,2.3116849531804,0.428810622075661,NA,NA,NA,-1.36274626136141,7,-132.378958625076,278.800697998815,9.92042406471597,0.000267164219565443
"543",0,NA,3.44929855391285,-13.7204648682576,5.07752016464292,2.91780649838184,NA,NA,NA,NA,0.741915305323884,6,-133.387917206598,278.80790772362,9.92763378952191,0.000266202863134812
"576",0,-3.57065474134708,3.51215334250741,-13.9293185990475,4.93375239444861,2.72597397474811,0.27097768555837,NA,NA,NA,-1.50678768728702,8,-131.385651699691,278.826328236982,9.94605430288391,0.000263762322690414
"702",0,-3.6170270696277,NA,-13.1674632319785,4.3193958968821,1.42153337939296,0.192130395199152,NA,-3.62790050606521,NA,-1.42704246091869,8,-131.395755326855,278.846535491309,9.96626155721083,0.000261110784156998
"303",0,NA,2.4350777557518,-11.6365570201326,6.6423245426473,NA,-0.178545822241048,NA,NA,2.59149141764451,NA,6,-133.421828044877,278.875729400177,9.9954554660784,0.000257327044658562
"829",0,NA,NA,-13.1115967516716,4.29644587246061,3.93530423685751,0.187038612398056,NA,NA,3.86843882273764,1.35565139636773,7,-132.424382492286,278.891545733234,10.0112717991357,0.000255300084868539
"669",0,NA,NA,-12.969545529516,4.49061366530565,1.7212011981454,NA,NA,-3.52683412424155,NA,0.85280320611772,6,-133.430161705204,278.892396720832,10.0121227867335,0.000255191479372683
"704",0,-3.60685388463999,3.49816670862382,-13.9374557051877,5.32424946757615,1.84462235625118,0.0501800233029509,NA,-3.60410821822322,NA,-1.5375406722403,9,-130.413998475899,278.896804291247,10.0165303571484,0.000254629711400706
"671",0,NA,3.49344531197978,-13.7057131942505,5.53418125633905,2.11509066580671,NA,NA,-3.5575002630647,NA,0.711200601916446,7,-132.446654201789,278.936089152242,10.055815218143,0.000249676966208656
"61",0,NA,NA,-13.2992367972421,4.33955273457223,2.5436528699166,0.686400482719239,NA,NA,NA,NA,5,-134.456709725381,278.93632021412,10.0560462800214,0.000249648122460462
"447",0,NA,3.01389458811025,-13.9054062203145,5.69011065097954,3.41092056583897,0.176314830154162,NA,-2.74841557918259,3.03152478424759,NA,8,-131.449228551167,278.953481939933,10.0732080058348,0.00024751509086071
"63",0,NA,3.50064731375037,-13.9452618730383,5.2847555400531,2.94103821530233,0.52196442498745,NA,NA,NA,NA,6,-133.461755127799,278.955583566022,10.0753096319239,0.000247255135380737
"127",0,NA,4.17969133512803,-14.0877382537929,3.86827594009959,1.19617701900697,1.62747032937512,4.71104093502832,NA,NA,NA,7,-132.471733339957,278.986247428578,10.1059734944795,0.000243493149584125
"640",0,-3.50889772803839,4.21503578487606,-14.1799954031455,3.68222526813164,1.05789853694787,1.48979516829056,4.53235322102101,NA,NA,-1.83255201348713,9,-130.485010109299,279.038827558047,10.1585536239484,0.000237175113604197
"191",0,NA,3.54422483933491,-13.8827641827159,5.72240509401777,2.11606964826229,0.295703872101008,NA,-3.5530671730212,NA,NA,7,-132.518478060429,279.07973686952,10.1994629354219,0.000232373057931585
