"","(Intercept)","aspect","dforcore","dfresh","dmarine","elev","pgra","ptcc","pwet","road","slope","df","logLik","AICc","delta","weight"
"221",0,NA,NA,-13.0437945330893,2.99422719602062,-0.606089370980962,NA,5.16705995289218,-4.5975481971103,NA,NA,7,-132.362764324549,278.768309397761,7.87732802542268,0.000730225045821968
"717",0,NA,NA,-13.197685320976,2.90397508447494,NA,NA,4.67564396043246,-4.39402647148498,NA,0.40509790303327,7,-132.364196430748,278.771173610159,7.88019223782055,0.000729180034469451
"928",0,-3.51984957968907,2.93832595125051,-13.8861626476259,5.25404014409909,3.15023635938115,NA,NA,-2.83059959441542,3.10278293957353,-1.11539673520167,10,-129.356380819318,278.796891657757,7.90591028541911,0.000719863520069387
"542",0,-3.54322992710188,NA,-13.1570981264321,3.9151209684929,2.28830890352826,NA,NA,NA,NA,-1.35812050518194,7,-132.38404549888,278.810871746423,7.91989037408524,0.000714849187769856
"111",0,NA,5.60512084242406,-13.9493126156701,5.51691536396428,NA,1.98369758319103,9.00856435235059,NA,NA,NA,7,-132.387856315703,278.818493380069,7.92751200773051,0.000712130212508275
"544",0,-3.57265839543979,3.51533411051334,-13.8731969362889,4.89398799626494,2.70947932095251,NA,NA,NA,NA,-1.50298773338442,8,-131.387694043186,278.830412923973,7.93943155163458,0.000707898700788874
"670",0,-3.61843768323206,NA,-13.1370874300702,4.29051577655934,1.41138271482724,NA,NA,-3.63239215412333,NA,-1.42498076155915,8,-131.396802729423,278.848630296446,7.95764892410836,0.000701479951203155
"271",0,NA,2.43288491086012,-11.6655054638781,6.67340723333075,NA,NA,NA,NA,2.58899301681806,NA,6,-133.422757183064,278.877587676551,7.9866063042133,0.000691396613322563
"797",0,NA,NA,-13.0864289032923,4.26768964838715,3.92822418575296,NA,NA,NA,3.87314512524778,1.35846215723212,7,-132.425387742119,278.893556232901,8.00257486056302,0.000685898289714448
"672",0,-3.60719495436219,3.49857875759788,-13.9268169018192,5.31682490790724,1.84163545218823,NA,NA,-3.60528442635272,NA,-1.53683769122399,9,-130.414070671199,278.896948681848,8.00596730950991,0.000684735838417022
"591",0,NA,5.56732537406506,-13.5178447745171,5.31352146160667,NA,NA,8.75933627749197,NA,NA,0.634796040973523,7,-132.428980255005,278.900741258673,8.00975988633525,0.000683438612127211
"1023",0,NA,3.96589298863198,-13.6313237349681,3.28260645550097,0.215433159311392,1.80915316251147,8.5154357374674,-4.47860947444091,4.43134889080769,0.582342064199361,11,-128.423401074472,278.947796793167,8.05681542082891,0.000667546513423496
"415",0,NA,3.01283019108985,-13.8738964268405,5.66364686740451,3.40253620869665,NA,NA,-2.7518396115258,3.03364351994984,NA,8,-131.450131193285,278.95528722417,8.06430585183205,0.000665051083751224
"29",0,NA,NA,-13.1895644789709,4.2380289830644,2.50723044552349,NA,NA,NA,NA,NA,5,-134.469901628076,278.96270401951,8.07172264717218,0.000662589377176387
"31",0,NA,3.50751886507548,-13.8390676079776,5.20929346138672,2.91030752676101,NA,NA,NA,NA,NA,6,-133.469454581489,278.970982473401,8.08000110106286,0.000659852437687233
"448",0,-3.00531228234459,2.87753816621858,-13.7353153751566,5.10420054627541,3.2539442034142,-0.195847028468221,NA,-2.8028474642257,3.23491386329054,NA,10,-129.46550629005,279.015142599221,8.1241612268833,0.000645442525666567
"159",0,NA,3.54668792946626,-13.8213317454973,5.67958729390795,2.09885642720709,NA,NA,-3.56002283597131,NA,NA,7,-132.521011139064,279.084803026792,8.19382165445376,0.000623348625686001
"157",0,NA,NA,-13.0944119436153,4.65057450068405,1.69852473908264,NA,NA,-3.52997165921855,NA,NA,6,-133.537237789438,279.106548889299,8.21556751696136,0.000616607712086304
"62",0,-2.90372998904766,NA,-13.0861035878838,3.86205906039561,2.35369368172244,0.377180149331069,NA,NA,NA,NA,7,-132.548992355967,279.140765460597,8.24978408825905,0.000606148337314918
"686",0,-3.69954546926672,NA,-12.4514336034073,4.93806604204202,NA,0.0020986290401445,NA,-3.98010997647196,NA,-1.4947080558067,8,-131.555746607875,279.166518053351,8.27553668101291,0.000598393426089014
"254",0,-2.73439968839422,NA,-13.1795149931461,2.84905924045782,-0.653216125028143,1.3496680884665,4.88196132272286,-4.61484908741516,NA,NA,9,-130.571024362569,279.210856064588,8.31987469224998,0.000585273602904118
"190",0,-2.95133147209995,NA,-13.0156233585846,4.16982891488984,1.48822418580133,0.142859521723698,NA,-3.61973808724413,NA,NA,8,-131.580570655098,279.216166147796,8.32518477545779,0.000583721738183064
"598",0,-3.54117942751853,NA,-13.7411495510245,NA,1.20487406359389,NA,4.95335461240166,NA,NA,-1.50346807575458,7,-132.594978442339,279.232737633341,8.34175626100267,0.000578905152062885
"64",0,-2.87413413467502,3.43616250671226,-13.7413783824145,4.7856668862271,2.76430618232662,0.199212735979798,NA,NA,NA,NA,8,-131.595089294819,279.245203427238,8.35422205490016,0.000575308117524871
"830",0,-3.45220209125245,NA,-13.1537743119625,4.09693427489768,3.62111551772436,-0.0511782510366296,NA,NA,3.78267485392238,-0.891489239813113,9,-130.596184845674,279.261177030798,8.37019565845941,0.000570731546040515
"768",0,-3.64496776115595,6.02027868400346,-14.929220435649,4.89151191340764,-0.488726080383122,1.81703909926907,9.20431638579621,-4.87622852978821,NA,-1.77728815785036,11,-128.589575197598,279.28014503942,8.38916366708207,0.000565344312251596
"1021",0,NA,NA,-12.9987797351532,2.51414938861042,0.215146087525996,1.54094709406598,7.69603060847712,-4.16208659456955,4.76381788064734,0.77935541996212,10,-129.598285780476,279.280701580073,8.38972020773485,0.000565187015591814
"600",0,-3.58626315396276,3.51523800097021,-14.549178713947,NA,1.3013263288741,NA,6.1357706803326,NA,NA,-1.68627075543795,8,-131.619854276382,279.294733390364,8.40375201802601,0.000561235594706331
"942",0,-3.70716273756082,NA,-12.0331084439865,5.4556252196554,NA,-0.346411690210083,NA,-3.56728374040107,2.7536485399846,-1.21943374594854,9,-130.616274679544,279.301356698537,8.41037532619913,0.000559380050711347
"192",0,-2.9000851243429,3.43810399053372,-13.7467414672472,5.14837433407053,1.90652506321439,-0.017601418209919,NA,-3.60901759966075,NA,NA,9,-130.630871406035,279.33055015152,8.4395687791818,0.000551274236206279
"134",0,-3.56263130530013,NA,-12.3824572279216,NA,NA,NA,NA,-4.1543757241605,NA,NA,5,-134.659267611999,279.341435987356,8.45045461501809,0.000548281846840614
"887",0,NA,2.92184880384236,-13.6852590266055,NA,2.06823154827413,0.516602115125706,8.33832360034951,NA,4.99732156386173,1.03127076749029,9,-130.65273566801,279.37427867547,8.48329730313185,0.000539351843989673
"814",0,-3.66996562875296,NA,-11.3502993562316,5.35275471603251,NA,-0.361027613660876,NA,NA,3.04864752742864,-1.15108330165749,8,-131.666318897059,279.387662631718,8.4966812593799,0.000535754563135546
"653",0,NA,NA,-12.1103224738977,5.28140158850375,NA,NA,NA,-3.95627157807017,NA,0.824360566579439,6,-133.678683404388,279.389440119199,8.49845874686116,0.000535278626145383
"85",0,NA,NA,-13.6938038599721,NA,1.2605715915915,NA,5.37821885991734,NA,NA,NA,5,-134.68355925204,279.390019267438,8.49903789510006,0.000535123645748796
"317",0,NA,NA,-13.3040516449866,4.51872076838124,3.83034430847972,0.285001157365623,NA,NA,3.66357172375263,NA,7,-132.687759545414,279.418299839491,8.52731846715295,0.000527610091434666
"688",0,-3.70528825613189,3.24431369716456,-12.9315056096363,6.08595974930083,NA,-0.215070855776389,NA,-4.06465616256607,NA,-1.61613077108332,9,-130.681795710956,279.432398761361,8.54141738902268,0.000523903803720105
"751",0,NA,5.81340900128238,-14.6465328439311,4.98068303477071,NA,1.94009145301408,8.78312874700237,-4.6737103003051,NA,0.420069722179044,9,-130.694690470923,279.458188281295,8.56720690895685,0.000517191559321658
"895",0,NA,4.78686139260869,-13.8820025610043,4.35249150104038,2.16060855097035,1.86909592532564,9.20386949597742,NA,4.47057226671018,1.03827582179906,10,-129.691434639099,279.466999297318,8.57601792497996,0.000514918079357723
"909",0,NA,NA,-11.7466174785591,5.84431103726818,NA,NA,NA,-3.50260804271204,2.74105031185256,1.12948869363872,7,-132.713042096677,279.468864942016,8.57788356967819,0.000514437976225614
"614",0,-3.56133012555587,NA,-13.1998985845791,NA,NA,0.306722642076804,5.87375666852979,NA,NA,-1.58260307188782,7,-132.714302271032,279.471385290726,8.58040391838836,0.000513790102983055
"87",0,NA,3.46495833321111,-14.3987909732942,NA,1.34774790121348,NA,6.50103006567654,NA,NA,NA,6,-133.722042771102,279.476158852629,8.5851774802905,0.000512565260848809
"781",0,NA,NA,-11.1776576252164,5.66763172115007,NA,NA,NA,NA,3.04814248836986,1.19967919747769,6,-133.725748876086,279.483571062596,8.59258969025825,0.000510669155933237
"255",0,NA,5.62970222012048,-14.5532709719347,4.84427158114988,-0.308269386518748,1.93245005594001,8.57335520720128,-4.79156904048792,NA,NA,9,-130.713143278742,279.495093896933,8.60411252459522,0.000507735437194714
"438",0,-3.38708934219812,NA,-13.9437297702665,NA,4.96994433119104,-2.18608906468477,NA,-2.66084692286295,3.69216916529199,NA,8,-131.731636621486,279.518298080573,8.62731670823484,0.000501878685017726
"24",0,-3.20572104383958,1.88384741645188,-14.7734409287734,NA,4.48172305177293,NA,NA,NA,NA,NA,6,-133.745042177504,279.522157665432,8.63117629309357,0.000500911097252973
"277",0,NA,NA,-14.3389027069307,NA,5.83912792704518,NA,NA,NA,3.76262748340305,NA,5,-134.753461384674,279.529823532706,8.63884216036837,0.000498994813100032
"408",0,-3.36782600377528,1.20797674321829,-14.905652173207,NA,5.55231146327696,NA,NA,-2.63401925641876,3.45162103370778,NA,8,-131.73763578698,279.530296411561,8.63931503922299,0.000498876844998896
"581",0,NA,NA,-12.9491347896963,NA,NA,NA,6.13144384820387,NA,NA,0.62390411346295,5,-134.763150829752,279.549202422863,8.65822105052536,0.000494183178941607
"616",0,-3.60419908754563,3.44956720461469,-13.8814190379146,NA,NA,0.202332218989058,7.08940390881531,NA,NA,-1.76395215438309,8,-131.765036231062,279.585097299724,8.69411592738578,0.000485392973549558
"173",0,NA,NA,-12.2756498672275,5.46844676586703,NA,0.200354026011811,NA,-3.95177771732621,NA,NA,6,-133.777518469579,279.587110249583,8.69612887724458,0.000484904683457862
"893",0,NA,NA,-12.9467909046237,2.56331801755162,1.71758315015011,1.48319419399539,6.15995257537762,NA,4.85222930503561,0.993568989621042,9,-130.7659824853,279.600772310049,8.70979093771081,0.000481603572735184
"799",0,NA,2.8143580321432,-13.6283101752309,5.13074010516952,4.17730542918949,NA,NA,NA,3.58513920673252,1.20763648816018,8,-131.775844233697,279.606713304995,8.71573193265715,0.000480175093237065
"760",0,-3.64538789505563,3.92591257631576,-14.9798503285974,NA,-0.377970236197805,0.437136522665771,8.07404246490501,-5.22821840298968,NA,-1.92320938073357,10,-129.77631613054,279.6367622802,8.74578090786201,0.000473014634311716
"735",0,NA,5.62218764434938,-14.1199814586315,4.67237617785972,-0.214980920130495,NA,8.26631687515049,-4.74808866063863,NA,0.403865166138704,9,-130.78877750057,279.646362340589,8.75538096825062,0.000470749590273497
"118",0,-2.85630112403332,NA,-13.6241900487524,NA,1.32389445977995,0.256689297534913,4.75755912983089,NA,NA,NA,7,-132.803214448172,279.649209645007,8.75822827266921,0.000470079883407221
"101",0,NA,NA,-13.1241595888925,NA,NA,0.391818398676859,6.35207685278663,NA,NA,NA,5,-134.817249586285,279.657399935928,8.76641856359038,0.00046815877420218
"655",0,NA,3.2062654931634,-12.5859219548834,6.46670889144727,NA,NA,NA,-4.08750766112009,NA,0.680909653192703,7,-132.820206109417,279.683192967497,8.7922115951593,0.000462159922468
"583",0,NA,3.36172809646393,-13.5695848265477,NA,NA,NA,7.33939218288332,NA,NA,0.46673452741762,6,-133.851112254346,279.734297819116,8.84331644677746,0.000450500216625428
"918",0,-3.66382879273961,NA,-14.4378097916743,NA,5.21379450940674,NA,NA,-2.64128728474973,3.5570616352498,-0.616300578121637,8,-131.845348262187,279.745721361974,8.85473998963613,0.000447934397022425
"93",0,NA,NA,-13.180254584781,3.00687044118402,1.08697256120539,NA,3.57241685622518,NA,NA,NA,6,-133.863831769426,279.759736849275,8.86875547693683,0.000444806360635562
"606",0,-3.48702330054303,NA,-13.1996533597355,2.83212794326153,0.965062640926427,NA,3.32017682277719,NA,NA,-1.58932465723424,8,-131.865675633081,279.786376103763,8.89539473142457,0.000438920988210917
"103",0,NA,3.39867741738297,-13.7069293078079,NA,NA,0.254569201953404,7.49922357628016,NA,NA,NA,6,-133.88212618748,279.796325685384,8.90534431304576,0.000436742870444415
"175",0,NA,3.26128126252635,-12.7079617672145,6.60605905910139,NA,-0.0116072297055861,NA,-4.0868672990368,NA,NA,7,-132.888291740987,279.819364230637,8.92838285829907,0.000431740775809974
"120",0,-2.82116624523455,3.40565953518982,-14.3674172146878,NA,1.4231558781132,0.15784982268361,5.87933516236355,NA,NA,NA,8,-131.884816009571,279.824656856741,8.93367548440324,0.000430599764961654
"109",0,NA,NA,-12.8969104799126,3.22545502812323,NA,1.61778588187788,4.51403670630166,NA,NA,NA,6,-133.899067710398,279.830208731221,8.93922735888265,0.000429406104568369
"429",0,NA,NA,-11.9484952083572,6.00303175794369,NA,-0.0806020986985381,NA,-3.52376438914174,2.59434019678894,NA,7,-132.896574264227,279.835929277117,8.94494790477938,0.000428179640750407
"622",0,-3.50227077532563,NA,-12.9683581091212,3.0428882843652,NA,1.43611754260457,4.16191653052964,NA,NA,-1.68012219649675,8,-131.891688363909,279.838401565418,8.94742019307967,0.000427650675997983
"558",0,-3.66982546540008,NA,-11.8086671775733,4.812127761875,NA,0.0350864490886416,NA,NA,NA,-1.44632838992358,7,-132.905723185571,279.854227119806,8.96324574746757,0.000424280124280757
"152",0,-3.27226539780327,1.80927486182623,-15.0111773914964,NA,4.14990724749685,NA,NA,-3.43557599396659,NA,NA,7,-132.917162693507,279.877106135677,8.98612476333898,0.000419454224021511
"589",0,NA,NA,-12.5518563426881,3.02448125738954,NA,NA,4.19313917427135,NA,NA,0.517643269137385,6,-133.926946097554,279.885965505531,8.99498413319316,0.000417600283186164
"301",0,NA,NA,-11.3735815626003,5.80845943212314,NA,-0.0807263379662519,NA,NA,2.89927461267614,NA,6,-133.93517253266,279.902418375743,9.01143700340521,0.000414179013278012
"743",0,NA,3.86873367587257,-14.6969618307733,NA,NA,0.436618182368775,8.10546220554544,-5.04863919507902,NA,0.318802335751216,8,-131.926736772541,279.908498382683,9.01751701034465,0.000412921819545425
"727",0,NA,3.86543687674548,-14.5430325622646,NA,-0.154812175898552,NA,8.13441042388259,-5.08925021075708,NA,0.316235445594032,8,-131.92998990652,279.91500465064,9.02402327830157,0.0004115807121276
"832",0,-3.46957742936385,2.88732095194985,-13.7507110812718,4.96317907550878,3.88920308542352,-0.0165101226319938,NA,NA,3.4763456571595,-1.03203165404454,10,-129.917877498276,279.919885015672,9.02890364333399,0.000410577604450514
"247",0,NA,3.89235099428364,-14.6933749514056,NA,-0.184964685489717,0.455898407281385,8.33244757150862,-5.11789085838657,NA,NA,8,-131.939235554715,279.933495947031,9.04251457469252,0.000407792918943145
"6",0,-3.44531277133556,NA,-11.526692207738,NA,NA,NA,NA,NA,NA,NA,4,-135.961632978162,279.938527306953,9.04754593461467,0.000406768331775747
"925",0,NA,NA,-13.1108333315136,4.51363728141842,3.30510196127912,NA,NA,-2.59972428663725,3.56238102707428,1.29243722517243,8,-131.95048918042,279.95600319844,9.06502182610188,0.000403229495757352
"758",0,-3.63048276676722,NA,-13.949071317946,NA,-0.425161532674956,0.48710763586599,6.65231572864661,-4.89040751705515,NA,-1.74552549050541,9,-130.952771689408,279.974350718266,9.08336934592825,0.000399547280874912
"534",0,-3.68333420554377,NA,-14.14467414407,NA,3.99063243241574,NA,NA,NA,NA,-1.03608605592724,6,-133.985950674146,280.003974658715,9.11299328637716,0.000393672812077552
"319",0,NA,2.93297276648861,-13.8637840864903,5.38984997136724,4.09953963666415,0.306386847009425,NA,NA,3.3859504402979,NA,8,-131.981521363299,280.018067564197,9.12708619185923,0.000390908565715131
"525",0,NA,NA,-11.5737526617441,5.06159716799171,NA,NA,NA,NA,NA,0.865981410751717,5,-135.00977248227,280.042445727899,9.15146435556113,0.000386172670951493
"54",0,-3.19513366799676,NA,-13.6623743189776,NA,3.76278251575146,-1.59819215905712,NA,NA,NA,NA,6,-134.007401209717,280.046875729858,9.15589435752008,0.000385318244733877
"944",0,-3.7077513653919,2.68507839962251,-12.472209400667,6.4134598835149,NA,-0.403506318065157,NA,-3.70190236129393,2.35415919499251,-1.35934120373929,10,-130.018827884029,280.121785787178,9.23080441483967,0.000371153073249474
"312",0,-3.34485781878796,1.29056055344302,-14.1984983112477,NA,5.61554039146443,-2.27585885099063,NA,NA,3.84999108288566,NA,8,-132.046872186035,280.148769209671,9.25778783733244,0.00036617921155741
"126",0,-2.74928927342315,NA,-13.2294538814242,2.9095855265592,1.08987462015779,1.27699257547207,3.28508879627942,NA,NA,NA,8,-132.058324968584,280.171674774768,9.28069340242968,0.000362009364428328
"958",0,-3.52493231584868,NA,-13.2226328249894,4.31943770332849,2.9038019577991,-0.166559998942236,NA,-2.77963750226202,3.44846425147414,-0.982062597665813,10,-130.05274608333,280.18962218578,9.29864081344215,0.000358775331334066
"741",0,NA,NA,-13.7699655022133,NA,NA,0.487818651771998,6.68339856588006,-4.67716842960141,NA,0.500019058946783,7,-133.078587747251,280.199956243165,9.30897487082734,0.000356926309989827
"725",0,NA,NA,-13.6328763611101,NA,-0.157139754398326,NA,6.7073645590101,-4.71803706817755,NA,0.496568946887255,7,-133.083112899249,280.209006547161,9.31802517482305,0.00035531481306923
"640",0,-3.57934839494528,6.22811446568066,-14.8025137225542,5.5998552453609,1.60717313528756,1.8123002225907,8.84524310679636,NA,NA,-1.40924717697202,10,-130.083491347448,280.251112714017,9.3601313416786,0.000347912534469756
"45",0,NA,NA,-11.7402076904016,5.24376911516701,NA,0.256934445634035,NA,NA,NA,NA,5,-135.119549059911,280.26199888318,9.37101751084231,0.000346023961611207
"245",0,NA,NA,-13.7935288847966,NA,-0.218670091340803,0.520811786611129,6.98506685542508,-4.75857646527467,NA,NA,7,-133.11199023744,280.266761223543,9.37577985120441,0.000345200999866719
"560",0,-3.71555104933424,3.05255149061754,-12.141655868706,5.82335045270218,NA,-0.228555548773703,NA,NA,NA,-1.58972083656872,8,-132.112841538484,280.280707914568,9.38972654223028,0.000342802167686817
"662",0,-3.76817733299606,NA,-14.3488217074496,NA,3.63136036280139,NA,NA,-3.48340229238111,NA,-1.05183143379003,7,-133.128784744039,280.300350236741,9.40936886440335,0.000339451930913603
"182",0,-3.27326127863747,NA,-13.8118982417133,NA,3.35619510813923,-1.77508934782198,NA,-3.52353292903758,NA,NA,7,-133.133233907912,280.309248564486,9.41826719214828,0.000337945008404537
"911",0,NA,2.63598561176178,-12.1666307412096,6.81425050296335,NA,NA,NA,-3.6798476681776,2.3515752826634,0.96284030351685,8,-132.134661396376,280.324347630353,9.43336625801464,0.000335403287907479
"816",0,-3.69874228977582,2.43336766287245,-11.6602490414826,6.19347482115954,NA,-0.445114109648819,NA,NA,2.71459098672992,-1.29267640903155,9,-131.160756497494,280.390320334437,9.49933896209853,0.00032452004306914
"792",0,-3.61609279799961,1.22447936205332,-14.7480477403244,NA,5.85695405395254,NA,NA,NA,3.73112516288555,-0.60910928709944,8,-132.170234858808,280.395494555216,9.50451318287759,0.00032368155898722
"822",0,-3.59825072269712,NA,-13.8197929009385,NA,5.30942751815388,-2.0986187579707,NA,NA,3.96523668105284,-0.543665076936073,8,-132.182664603047,280.420354043695,9.5293726713569,0.000319683180881033
"445",0,NA,NA,-13.305359809853,4.76576866212484,3.18087681097966,0.15707489829004,NA,-2.65190028755023,3.35349156209746,NA,8,-132.18819492113,280.43141467986,9.54043330752154,0.000317920110867717
"127",0,NA,5.82779605746078,-14.7255555990777,5.5093343788536,1.60277333123914,1.99523258036536,8.40241817884886,NA,NA,NA,8,-132.188476586859,280.431978011317,9.54099663897932,0.000317830576277965
"607",0,NA,5.83380364221666,-14.3010169725861,5.3427327548324,1.68781242185942,NA,8.17337188599723,NA,NA,0.749943031726337,8,-132.209232465567,280.473489768735,9.58250839639641,0.000311301713912567
"527",0,NA,2.94193813423129,-11.9031253660871,6.10057433985604,NA,NA,NA,NA,NA,0.730834860398293,6,-134.264203072099,280.560479454623,9.66949808228469,0.000298051932110703
"783",0,NA,2.32072334145709,-11.4681827883217,6.50612259475249,NA,NA,NA,NA,2.73577271015524,1.05693801119354,7,-133.260681594308,280.564143937279,9.67316256494115,0.000297506329033622
"766",0,-3.56319505777425,NA,-13.4179725108535,2.94819765251842,-0.895763484540923,1.50506621490857,5.26763678150086,-4.71680975143854,NA,-1.87408180183373,10,-130.245412063512,280.574954146145,9.68397277380694,0.000295902614282997
"431",0,NA,2.74493937458378,-12.3407109243036,6.96564260490373,NA,-0.148777235299836,NA,-3.70495095423227,2.213331655198,NA,8,-132.266887088065,280.588799013731,9.69781764139282,0.000293861321534987
"166",0,-3.54426006201681,NA,-11.7406697058253,NA,NA,-3.33320809601008,NA,-4.14024271635656,NA,NA,6,-134.282710660296,280.597494631016,9.70651325867743,0.000292586442215539
"927",0,NA,2.89930525988769,-13.7002431654903,5.43450580044981,3.51517314796549,NA,NA,-2.69717489769919,3.22873350434438,1.13202050081379,9,-131.268017904488,280.604843148426,9.71386177608838,0.000291513376500861
"789",0,NA,NA,-14.1215682136483,NA,5.89293958816626,NA,NA,NA,4.02927348484247,1.78036290284067,6,-134.2941928168,280.620458944024,9.72947757168555,0.000289246132572864
"253",0,NA,NA,-13.2740614223571,3.16544553614149,-0.615783928383928,1.61955650859454,5.38169390469032,-4.59860453617969,NA,NA,8,-132.294401443391,280.643827724381,9.75284635204332,0.000285886135885167
"749",0,NA,NA,-13.4326090712832,3.0683404480061,NA,1.56325195072845,4.88696293402722,-4.39289158035667,NA,0.37494173864909,8,-132.300048246106,280.655121329812,9.76413995747356,0.000284276342646787
"390",0,-3.66323303230164,NA,-12.1966254502479,NA,NA,NA,NA,-3.83196640838764,1.77817568556053,NA,6,-134.317004880394,280.666083071212,9.77510169887432,0.000282722522802113
"47",0,NA,3.00166487658454,-12.0218879195429,6.23072001148363,NA,-0.00905099385974417,NA,NA,NA,NA,6,-134.343659339346,280.719391989116,9.82841061677806,0.000275286252069128
"623",0,NA,5.57515636810196,-13.8691066534319,5.54953700026662,NA,1.91282503579094,9.0723603401492,NA,NA,0.60260518345706,8,-132.33585396678,280.726732771161,9.83575139882254,0.000274277695910974
"405",0,NA,NA,-14.4705163376287,NA,5.59313167905988,NA,NA,-2.43692003547432,3.45443641366908,NA,6,-134.349457406828,280.73098812408,9.84000675174156,0.000273694742102483
"541",0,NA,NA,-13.0646664995294,4.09592384529749,2.51988272319673,NA,NA,NA,NA,0.886375011965994,6,-134.353386460792,280.738846232008,9.84786485966987,0.000272621490503472
"733",0,NA,NA,-12.9895633362725,2.96365735263786,-0.546999850842363,NA,5.04744488924612,-4.56889408246674,NA,0.362234202053296,8,-132.343794166616,280.742613170832,9.85163179849383,0.000272108499518126
"21",0,NA,NA,-14.1574197336436,NA,4.29895133818039,NA,NA,NA,NA,NA,4,-136.366069711617,280.747400773864,9.85641940152635,0.000271457904787392
"262",0,-3.55801094750576,NA,-11.2993474436744,NA,NA,NA,NA,NA,2.25838561885119,NA,5,-135.379748942462,280.782398648283,9.89141727594483,0.00026674900052651
"960",0,-3.52099780209342,2.93726109518922,-13.8612147017007,5.23246289669546,3.14412321015235,-0.137807274895163,NA,-2.83317679064435,3.10540579501569,-1.11296838285228,11,-129.355831442876,280.812657529976,9.92167615763753,0.000262743613338944
"574",0,-3.53964481085494,NA,-13.2259213174237,3.97941312067827,2.31168495314444,0.428810622051177,NA,NA,NA,-1.36274626134383,8,-132.378958625075,280.812942087751,9.92196071541281,0.000262706233129175
"543",0,NA,3.44929855374964,-13.7204648670615,5.07752016492317,2.91780649788318,NA,NA,NA,NA,0.741915305398351,7,-133.387917206598,280.81861516186,9.92763378952162,0.000261962113025533
"576",0,-3.57065474115985,3.5121533422056,-13.9293185967647,4.93375239483757,2.72597397388401,0.270977684985885,NA,NA,NA,-1.50678768703154,9,-131.385651699691,280.840110738832,9.94912936649382,0.000259161675854202
"702",0,-3.61702706962645,NA,-13.1674632319746,4.3193958968841,1.42153337938983,0.192130395195636,NA,-3.62790050605118,NA,-1.42704246091638,9,-131.395755326854,280.860317993158,9.96933662081994,0.000256556386505535
"303",0,NA,2.43507653841221,-11.6365540920043,6.64232279555821,NA,-0.178548493731933,NA,NA,2.59149133308843,NA,7,-133.421828044878,280.886436838419,9.99545546608056,0.000253227690955195
"669",0,NA,NA,-12.9695455295139,4.49061366530708,1.72120119814331,NA,NA,-3.52683412423337,NA,0.852803206118944,7,-133.430161705204,280.903104159071,10.0121227867329,0.00025112614633576
"829",0,NA,NA,-13.1115937759302,4.29644671825103,3.93530098508306,0.187036907060986,NA,NA,3.86843773975931,1.3556520653944,8,-132.424382492288,280.903789822176,10.0128084498383,0.000251040067125266
"704",0,-3.6068538846143,3.49816670858468,-13.9374557049586,5.32424946763537,1.84462235614521,0.0501800232522182,NA,-3.60410821793065,NA,-1.5375406721962,10,-130.413998475898,280.912126970917,10.0211455985793,0.000249995766071017
"61",0,NA,NA,-13.2992367972147,4.33955273457959,2.54365286990311,0.686400482709097,NA,NA,NA,NA,6,-134.456709725381,280.945492761185,10.0545113888473,0.000245859709548469
"671",0,NA,3.49344531195768,-13.7057131941402,5.534181256372,2.11509066574881,NA,NA,-3.55750026293594,NA,0.711200601934716,8,-132.446654201789,280.948333241179,10.057351868841,0.000245510777597574
"63",0,NA,3.50064731362455,-13.9452618720935,5.28475554024297,2.94103821490938,0.521964424756327,NA,NA,NA,NA,7,-133.461755127799,280.966291004262,10.0753096319237,0.000243316232432649
"447",0,NA,3.01389458810854,-13.9054062203122,5.69011065098045,3.41092056583475,0.176314830150445,NA,-2.74841557917404,3.03152478424587,NA,9,-131.449228551166,280.967264441781,10.0762830694431,0.000243197834673327
"191",0,NA,3.5442248393205,-13.882764182644,5.72240509403784,2.1160696482244,0.295703872083148,NA,-3.55306717295219,NA,NA,8,-132.518478060428,281.091980958457,10.2009995861187,0.000228495607792124
"189",0,NA,NA,-13.1622421476274,4.71429147986228,1.72124746633342,0.435060113219384,NA,-3.5192867450982,NA,NA,7,-133.531840684246,281.106462117155,10.2154807448173,0.000226847142337263
"646",0,-4.04631987347243,NA,-12.4834711556033,NA,NA,NA,NA,-4.13901872987077,NA,-0.993915876113216,6,-134.570789715494,281.173652741412,10.2826713690738,0.000219352735123667
"38",0,-3.4406259062235,NA,-10.918918983489,NA,NA,-3.39531017976987,NA,NA,NA,NA,5,-135.578482310869,281.179865385097,10.2888840127591,0.000218672412129448
"440",0,-3.39112831507041,1.29730160812527,-14.4003522644622,NA,5.26753934905939,-2.3500231103296,NA,-2.66908889962592,3.50906614100486,NA,9,-131.568825845153,281.206459029755,10.3154776574167,0.000215784009760689
"149",0,NA,NA,-14.2955939100308,NA,4.04757251181821,NA,NA,-3.28366991365922,NA,NA,5,-135.602060154388,281.227021072135,10.3360396997971,0.000213576894921912
"630",0,-3.54006974279887,NA,-13.8056911735577,NA,1.20981453650583,0.359871960125691,5.02531732126155,NA,NA,-1.50942709806199,8,-132.591666888946,281.238358615492,10.3473772431541,0.000212369601437379
"597",0,NA,NA,-13.6014114666716,NA,1.33919117618386,NA,5.16343944280352,NA,NA,0.705437591868377,6,-134.610123881862,281.252321074148,10.3613397018103,0.000210892163713768
"279",0,NA,1.14971253207824,-14.7920795521139,NA,6.1060641453369,NA,NA,NA,3.60921516395518,NA,6,-134.623133096398,281.278339503219,10.3873581308813,0.000208166390836522
